l_russian:
 PROV1:0 "Рим"
 PROV1716_latin:0 "Абеллин"
 PROV1718_latin:0 "Эклан"
 PROV1724_latin:0 "Апазид"
 PROV1725_latin:0 "Портус Альтус"
 PROV1726_latin:0 "Аспар"
 PROV1727_latin:0 "Цисса"
 PROV1730_latin:0 "Ризей"
 PROV1732_latin:0 "Гисс"
 PROV1734_latin:0 "Трапезунд"
 PROV1737_latin:0 "Сиганий"
 PROV1738_latin:0 "Гиен"
 PROV1741_latin:0 "Диоскуриада"
 PROV1742_latin:0 "Анакопия"
 PROV1743_latin:0 "Питий"
 PROV1774_latin:0 "Самофракия"
 PROV1782_latin:0 "Никополь Арменийский"
 PROV1784_latin:0 "Германикополь"
 PROV1790_latin:0 "Комана Понтийская"
 PROV1793_latin:0 "Полемоний"
 PROV1795_latin:0 "Котиура"
 PROV1797_latin:0 "Коралла"
 PROV1798_latin:0 "Керас"
 PROV1801_latin:0 "Матуаскон"
 PROV1806_latin:0 "Темискира"
 PROV1807_latin:0 "Амис"
 PROV1811_latin:0 "Парнасс"
 PROV1815_latin:0 "Колуза"
 PROV1816_latin:0 "Карамбис"
 PROV1820_latin:0 "Мокисс"
 PROV1822_latin:0 "Кромен"
 PROV1835_latin:0 "Дел"
 PROV1837_latin:0 "Карисса"
 PROV1841_latin:0 "Корниаспа"
 PROV1858_latin:0 "Даскуса"
 PROV1859_latin:0 "Арка"
 PROV1863_latin:0 "Насты"
 PROV1864_latin:0 "Нис"
 PROV1867_latin:0 "Германиция"
 PROV1870_latin:0 "Врата Амана"
 PROV1871_latin:0 "Врата Сирии"
 PROV1872_latin:0 "Врата Киликии"
 PROV1874_latin:0 "Эпифания"
 PROV1875_latin:0 "Кастабала"
 PROV1879_latin:0 "Эгея"
 PROV1881_latin:0 "Малл"
 PROV1882_latin:0 "Адан"
 PROV1883_latin:0 "Тарс"
 PROV1884_latin:0 "Фивы Киликийские"
 PROV1887_latin:0 "Соли"
 PROV1888_latin:0 "Поданд"
 PROV1889_latin:0 "Магарса"
 PROV1892_latin:0 "Элеуса"
 PROV1894_latin:0 "Ольбаса"
 PROV1896_latin:0 "Ниника"
 PROV1897_latin:0 "Келендер"
 PROV1901_latin:0 "Анемурий"
 PROV1903_latin:0 "Андр"
 PROV1905_latin:0 "Корацезий"
 PROV1908_latin:0 "Колибрасс"
 PROV1915_latin:0 "Парус"
 PROV1918_latin:0 "Исавра Ветус"
 PROV1919_latin:0 "Исавра Нова"
 PROV1922_latin:0 "Мистея"
 PROV1925_latin:0 "Неаполь Парорейский"
 PROV1928_latin:0 "Антиохия Писидийская"
 PROV1930_latin:0 "Аполлония Парорейская"
 PROV1933_latin:0 "Селевкия Сидера"
 PROV1934_latin:0 "Иконий"
 PROV1936_latin:0 "Апамея-Кибот"
 PROV1940_latin:0 "Кибистра"
 PROV1942_latin:0 "Фульвия"
 PROV1945_latin:0 "Колоссы"
 PROV1947_latin:0 "Триполи-на-Меандре"
 PROV1948_latin:0 "Лаодикея-на-Лике"
 PROV1949_latin:0 "Сагаласс"
 PROV1958_latin:0 "Кибира"
 PROV1963_latin:0 "Неаполь Карийский"
 PROV1964_latin:0 "Мелус"
 PROV1969_latin:0 "Магнесия"
 PROV1970_latin:0 "Кос"
 PROV1973_latin:0 "Милет"
 PROV1974_latin:0 "Самус"
 PROV1980_latin:0 "Стратоникея"
 PROV1981_latin:0 "Галикарнасс"
 PROV1985_latin:0 "Каллиполь Карийский"
 PROV1987_latin:0 "Книдус"
 PROV1988_latin:0 "Кремна"
 PROV1989_latin:0 "Кавн"
 PROV1992_latin:0 "Тельмесс"
 PROV1995_latin:0 "Ксантус"
 PROV1996_latin:0 "Астипалея"
 PROV2002_latin:0 "Геркулесов Выступ"
 PROV2219_latin:0 "Новиодун"
 PROV2256_latin:0 "Нарбон Марций"
 PROV2257_latin:0 "Русцинон"
 PROV2260_latin:0 "Агата"
 PROV2264_latin:0 "Клодиана"
 PROV2314_latin:0 "Немауз"
 PROV2319_latin:0 "Арелата"
 PROV2324_latin:0 "Вулгиенциум"
 PROV2325_latin:0 "Массилия"
 PROV2336_latin:0 "Лисс"
 PROV2352_latin:0 "Андекаворум"
 PROV2394_latin:0 "Туронорум"
 PROV2445_latin:0 "Сильванектум"
 PROV2446_latin:0 "Белловакум"
 PROV2459_latin:0 "Виндин"
 PROV3028_latin:0 "Кастеллум"
 PROV3038_latin:0 "Неметак"
 PROV3061_latin:0 "Тинги"
 PROV3062_latin:0 "Ликс"
 PROV3063_latin:0 "Тамузида"
 PROV3064_latin:0 "Зилил"
 PROV3065_latin:0 "Фригиды"
 PROV3070_latin:0 "Баназа"
 PROV3068_latin:0 "Сала"
 PROV3080_latin:0 "Флавия"
 PROV3108_latin:0 "Картены"
 PROV3118_latin:0 "Икозий"
 PROV3120_latin:0 "Русгунии"
 PROV3121_latin:0 "Циссы"
 PROV3122_latin:0 "Иомний"
 PROV3123_latin:0 "Рузаз"
 PROV3125_latin:0 "Целетрий"
 PROV3126_latin:0 "Сальды"
 PROV3163_latin:0 "Цирта"
 PROV3167_latin:0 "Макомады"
 PROV3203_latin:0 "Тевеста"
 PROV3218_latin:0 "Типаза"
 PROV3223_latin:0 "Калама"
 PROV3225_latin:0 "Гиппон Регий"
 PROV3227_latin:0 "Рузикада"
 PROV3230_latin:0 "Табрака"
 PROV3234_latin:0 "Сикка Венерия"
 PROV3244_latin:0 "Пулпита"
 PROV3250_latin:0 "Утина"
 PROV3254_latin:0 "«Щит»"
 PROV3256_latin:0 "Карфаген"
 PROV3257_latin:0 "Утика"
 PROV3258_latin:0 "Гиппо-Зарит"
 PROV3261_latin:0 "Тисика"
 PROV3264_latin:0 "Септимия"
 PROV3275_latin:0 "Улисипирра"
 PROV3277_latin:0 "Лептис-Минор"
 PROV3278_latin:0 "Тапс"
 PROV3279_latin:0 "Вик Августи"
 PROV3280_latin:0 "Ахолла"
 PROV3284_latin:0 "Церцина"
 PROV3288_latin:0 "Макомады Малые"
 PROV3291_latin:0 "Такапы"
 PROV3294_latin:0 "Типаза"
 PROV3300_latin:0 "Локры"
 PROV3301_latin:0 "Сабрата"
 PROV3303_latin:0 "Эа"
 PROV3306_latin:0 "Лептис-Магна"
 PROV3324_latin:0 "Цинипы"
 PROV3333_latin:0 "Эвфантра"
 PROV3334_latin:0 "Исцина"
 PROV3338_latin:0 "Алтари Филаниевы"
 PROV3340_latin:0 "Борей"
 PROV3342_latin:0 "Ценум"
 PROV3343_latin:0 "Корниклан"
 PROV3344_latin:0 "Серапей"
 PROV3351_latin:0 "Херекла"
 PROV3361_latin:0 "Аполлония Киренаикская"
 PROV3353_latin:0 "Тавхира"
 PROV3357_latin:0 "Барка"
 PROV3359_latin:0 "Балагры"
 PROV3360_latin:0 "Кирена"
 PROV3366_latin:0 "Палиурис"
 PROV3368_latin:0 "Батрах"
 PROV3370_latin:0 "Антипирг"
 PROV3371_latin:0 "Кританий"
 PROV3372_latin:0 "Менелей"
 PROV3373_latin:0 "Катабатм Майор"
 PROV3374_latin:0 "Нез"
 PROV3375_latin:0 "Хеттея"
 PROV3476_latin:0 "Пнигеунт"
 PROV3378_latin:0 "Паретоний"
 PROV3379_latin:0 "Каллиев Выступ"
 PROV3380_latin:0 "Германея"
 PROV3439_latin:0 "Гекатомпил"
 PROV3481_latin:0 "Сульцы"
 PROV3484_latin:0 "Каралий"
 PROV3488_latin:0 "Сульций Тирренский"
 PROV3493_latin:0 "Тарры"
 PROV3494_latin:0 "Корн"
 PROV3497_latin:0 "Эрмеев Выступ"
 PROV3499_latin:0 "Нимфеус Портус"
 PROV3500_latin:0 "Тиррий Либизоний"
 PROV3504_latin:0 "Ольбия Сардинская"
 PROV3506_latin:0 "Винилои"
 PROV3507_latin:0 "Рубра"
 PROV3508_latin:0 "Фикария"
 PROV3509_latin:0 "Павка"
 PROV3510_latin:0 "Орциний"
 PROV3511_latin:0 "Алука"
 PROV3512_latin:0 "Ропикум"
 PROV3513_latin:0 "Центурин"
 PROV3514_latin:0 "Мариана"
 PROV3515_latin:0 "Алерия"
 PROV3516_latin:0 "Сермигий"
 PROV3517_latin:0 "Тело-Марций"
 PROV3518_latin:0 "Алебека Аполлинарская"
 PROV3541_latin:0 "Агафом"
 PROV3544_latin:0 "Цемелен"
 PROV3545_latin:0 "Альбом Интемелиом"
 PROV3549_latin:0 "Генуя"
 PROV3598_latin:0 "Альтинон"
 PROV3602_latin:0 "Конкордия"
 PROV3606_latin:0 "Аквилея"
 PROV4019_latin:0 "Паренций"
 PROV4020_latin:0 "Пола"
 PROV4043_latin:0 "Кландата"
 PROV4054_latin:0 "Иадр"
 PROV4057_latin:0 "Бурн"
 PROV4058_latin:0 "Скардона"
 PROV4059_latin:0 "Магн"
 PROV4060_latin:0 "Трагурий"
 PROV4061_latin:0 "Сплон"
 PROV4062_latin:0 "Салона"
 PROV4063_latin:0 "Эквуум"
 PROV4065_latin:0 "Сальвий"
 PROV4066_latin:0 "Дельминий"
 PROV4074_latin:0 "Сервиций"
 PROV4081_latin:0 "Новы"
 PROV4083_latin:0 "Дилунт"
 PROV4085_latin:0 "Эпидавр"
 PROV4084_latin:0 "Фар"
 PROV4088_latin:0 "Ризиний"
 PROV4089_latin:0 "Диоклея"
 PROV4090_latin:0 "Будуа"
 PROV4091_latin:0 "Акрувий"
 PROV4096_latin:0 "Скупии"
 PROV4153_latin:0 "Парекополь"
 PROV4237_latin:0 "Никополь"
 PROV4248_latin:0 "Одесс"
 PROV4249_latin:0 "Дионисополь"
 PROV4254_latin:0 "Каллатий"
 PROV4307_latin:0 "Марцеллы"
 PROV4371_latin:0 "Александрия на Инде"
 PROV4372_latin:0 "Александрия Согдиана"
 PROV4513_latin:0 "Истрия"
 PROV4516_latin:0 "Аргам"
 PROV4521_latin:0 "Новиодун"
 PROV4524_latin:0 "Эполий"
 PROV4526_latin:0 "Никония"
 PROV4528_latin:0 "Скопулы"
 PROV4542_latin:0 "Неаполь Таврический"
 PROV4545_latin:0 "Цим"
 PROV4547_latin:0 "Таврика"
 PROV4548_latin:0 "Киммерия"
 PROV4549_latin:0 "Пантикапей"
 PROV4550_latin:0 "Киммерик"
 PROV4918_latin:0 "Лептум"
 PROV4922_latin:0 "Иекрон"
 PROV4963_latin:0 "Лаодикея"
 PROV4991_latin:0 "Раги"
 PROV4992_latin:0 "Порты"
 PROV4993_latin:0 "Апамея Рагиана"
 PROV4959_latin:0 "Александрия в Кармании"
 PROV5505_latin:0 "Амура"
 PROV5515_latin:0 "Скиаминия"
 PROV5531_latin:0 "Парвийский оазис"
 PROV5532_latin:0 "Синары"
 PROV5537_latin:0 "Аммоний"
 PROV5544_latin:0 "Герон"
 PROV5551_latin:0 "Вариант"
 PROV5553_latin:0 "Греас"
 PROV5554_latin:0 "Санунт"
 PROV5555_latin:0 "Карнаса"
 PROV6541_latin:0 "Александрия в Арахосии"
 PROV6552_latin:0 "Александрия в Дрангиане"
 PROV6557_latin:0 "Александрия Арийская"
 PROV6611_latin:0 "Александрия Кавказская"
 PROV6615_latin:0 "Александрия в Опиане"
 PROV6620_latin:0 "Рамбакия"
 PROV6668_latin:0 "Александрия Маргиана"
 PROV6686_latin:0 "Александрия Тармита"
 PROV6688_latin:0 "Александрия Оксианская"
 PROV6704_latin:0 "Александрия Эсхата"
 PROV7202_latin:0 "Тилус"
 PROV7485_latin:0 "Александрия на Гипасе"
 PROV7517_latin:0 "Ольбия Эпидирес"
 PROV7798_latin:0 "Элатея"
 PROV7799_latin:0 "Форик"
 PROV7803_latin:0 "Калидон"
 PROV7837_latin:0 "Мегара Иблейская"
 PROV7838_latin:0 "Центурипы"
 PROV7839_latin:0 "Капитиум"
 PROV7840_latin:0 "Мены"
 PROV7841_latin:0 "Митистрат"
 PROV7842_latin:0 "Солунт"
 PROV7843_latin:0 "Гадран"
 PROV10_lucanian:0 "Ирна"
 PROV3126_massylian:0 "Залда"
 PROV3163_massylian:0 "Кирта"
 PROV3203_massylian:0 "Тбесса"
 PROV3218_massylian:0 "Типаза"
 PROV3234_massylian:0 "Сика"
 PROV946_persia:0 "Шуш"
 PROV1594_persia:0 "Кенгавер"
 PROV1595_persia:0 "Экбатана"
 PROV1596_persia:0 "Дех-Бозен"
 PROV1725_persia:0 "Лимен Батиды"
 PROV1737_persia:0 "Зиганна"
 PROV4963_persia:0 "Нихавенд"
 PROV4991_persia:0 "Рей"
 PROV4993_persia:0 "Хувар"
 PROV84_phoenician:0 "Беерот"
 PROV91_phoenician:0 "Гераклея Минойская"
 PROV93_phoenician:0 "Селинунт"
 PROV94_phoenician:0 "Лилибая"
 PROV96_phoenician:0 "Зиз"
 PROV292_phoenician:0 "Серед"
 PROV332_phoenician:0 "Кати"
 PROV333_phoenician:0 "Села"
 PROV375_phoenician:0 "Маргоа"
 PROV426_phoenician:0 "Фивы"
 PROV471_phoenician:0 "Китера"
 PROV660_phoenician:0 "Ашкелон"
 PROV663_phoenician:0 "Яффа"
 PROV664_phoenician:0 "Решеф"
 PROV666_phoenician:0 "Хафа"
 PROV667_phoenician:0 "Дор"
 PROV670_phoenician:0 "Ака"
 PROV743_phoenician:0 "Сур"
 PROV744_phoenician:0 "Акдеп"
 PROV746_phoenician:0 "Зарефат"
 PROV747_phoenician:0 "Сидун"
 PROV748_phoenician:0 "Берут"
 PROV763_phoenician:0 "Баалбека"
 PROV766_phoenician:0 "Гебал"
 PROV767_phoenician:0 "Ботруна"
 PROV768_phoenician:0 "Эмун"
 PROV769_phoenician:0 "Атар"
 PROV771_phoenician:0 "Ирката"
 PROV779_phoenician:0 "Арпад"
 PROV780_phoenician:0 "Карна"
 PROV786_phoenician:0 "Рамита"
 PROV796_phoenician:0 "Сиссу"
 PROV1024_phoenician:0 "Элтолад"
 PROV1036_phoenician:0 "Карт Хадашт"
 PROV1194_phoenician:0 "Авел"
 PROV1202_phoenician:0 "Ашкелон"
 PROV1204_phoenician:0 "Яффо"
 PROV1278_phoenician:0 "Урки"
 PROV1283_phoenician:0 "Абдарат"
 PROV1335_phoenician:0 "Баал Сафон"
 PROV1341_phoenician:0 "Фарсис"
 PROV1342_phoenician:0 "Херес"
 PROV1344_phoenician:0 "Агадир"
 PROV1346_phoenician:0 "Сидона"
 PROV1348_phoenician:0 "Карта"
 PROV1362_phoenician:0 "Малака"
 PROV1366_phoenician:0 "Миноба"
 PROV1367_phoenician:0 "Шекси"
 PROV1464_phoenician:0 "Ибасим"
 PROV1470_phoenician:0 "Ермена"
 PROV1471_phoenician:0 "Млиет"
 PROV1883_phoenician:0 "Фарсис"
 PROV1887_phoenician:0 "Села"
 PROV3061_phoenician:0 "Тинга"
 PROV3062_phoenician:0 "Лакиш"
 PROV3063_phoenician:0 "Тамусида"
 PROV3064_phoenician:0 "Юлия Констанция Зилиль"
 PROV3065_phoenician:0 "Фригида"
 PROV3070_phoenician:0 "Баназа"
 PROV3068_phoenician:0 "Шалат"
 PROV3080_phoenician:0 "Руссадир"
 PROV3086_phoenician:0 "Шиган"
 PROV3108_phoenician:0 "Картан"
 PROV3118_phoenician:0 "Авикасам"
 PROV3120_phoenician:0 "Рушгунай"
 PROV3121_phoenician:0 "Киши"
 PROV3122_phoenician:0 "Аяман"
 PROV3123_phoenician:0 "Рушаз"
 PROV3126_phoenician:0 "Залда"
 PROV3163_phoenician:0 "Киртан"
 PROV3167_phoenician:0 "Макома"
 PROV3203_phoenician:0 "Тбесса"
 PROV3218_phoenician:0 "Типаза"
 PROV3223_phoenician:0 "Малака"
 PROV3225_phoenician:0 "Убон Массилийский"
 PROV3227_phoenician:0 "Рушикад"
 PROV3234_phoenician:0 "Сика"
 PROV3238_phoenician:0 "Зама"
 PROV3250_phoenician:0 "Удна"
 PROV3256_phoenician:0 "Карт Хадашт"
 PROV3257_phoenician:0 "Атик"
 PROV3258_phoenician:0 "Убон"
 PROV3261_phoenician:0 "Тизика"
 PROV3264_phoenician:0 "Вага"
 PROV3276_phoenician:0 "Адрамат"
 PROV3277_phoenician:0 "Лапки"
 PROV3278_phoenician:0 "Тапса"
 PROV3279_phoenician:0 "Вага"
 PROV3280_phoenician:0 "Акола"
 PROV3284_phoenician:0 "Каркна"
 PROV3288_phoenician:0 "Маком Хадаш"
 PROV3291_phoenician:0 "Такапес"
 PROV3294_phoenician:0 "Типаза"
 PROV3300_phoenician:0 "Локри"
 PROV3301_phoenician:0 "Царбратан"
 PROV3303_phoenician:0 "Оят"
 PROV3306_phoenician:0 "Лапки"
 PROV3481_phoenician:0 "Сулки"
 PROV3484_phoenician:0 "Карали"
 PROV3488_phoenician:0 "Сулки Расна"
 PROV3493_phoenician:0 "Тара"
 PROV3545_phoenician:0 "Манахат"
 PROV7842_phoenician:0 "Капара"
 PROV1_roman:0 "Рим"
 PROV2_roman:0 "Тибур"
 PROV6_roman:0 "Капуя"
 PROV14_roman:0 "Кере"
 PROV16_roman:0 "Вейи"
 PROV17_roman:0 "Тарквиния"
 PROV18_roman:0 "Непета"
 PROV21_roman:0 "Визентий"
 PROV22_roman:0 "Косы"
 PROV23_roman:0 "Нарния"
 PROV47_roman:0 "Вольцетий"
 PROV60_roman:0 "Бантий"
 PROV68_roman:0 "Турий"
 PROV89_roman:0 "Энна"
 PROV102_roman:0 "Тудер"
 PROV111_roman:0 "Пицен"
 PROV112_roman:0 "Теламон"
 PROV113_roman:0 "Сатурния"
 PROV114_roman:0 "Ветулония"
 PROV115_roman:0 "Руселлы"
 PROV116_roman:0 "Клузий"
 PROV120_roman:0 "Перузия"
 PROV121_roman:0 "Сена Галлика"
 PROV124_roman:0 "Кортона"
 PROV126_roman:0 "Популония"
 PROV128_roman:0 "Вада Волатеррана"
 PROV129_roman:0 "Волатерры"
 PROV130_roman:0 "Саэна"
 PROV131_roman:0 "Арреций"
 PROV133_roman:0 "Ариминий"
 PROV134_roman:0 "Флоренция"
 PROV136_roman:0 "Пиза"
 PROV138_roman:0 "Лука"
 PROV139_roman:0 "Писторий"
 PROV140_roman:0 "Фестулы"
 PROV142_roman:0 "Равенна"
 PROV144_roman:0 "Спина"
 PROV146_roman:0 "Бонония"
 PROV148_roman:0 "Попилии"
 PROV149_roman:0 "Мутина"
 PROV152_roman:0 "Парма"
 PROV258_roman:0 "Александрия Троадская"
 PROV415_roman:0 "Диррахион"
 PROV684_roman:0 "Иерихон"
 PROV687_roman:0 "Иерусалим"
 PROV807_roman:0 "Гиераполь"
 PROV1278_roman:0 "Портус Магнус"
 PROV1736_roman:0 "Адас"
 PROV1744_roman:0 "Феодосиополь"
 PROV2323_roman:0 "Аквы Секстов"
 PROV3038_roman:0 "Неметак"
 PROV3116_roman:0 "Типаза"
 PROV3245_roman:0 "Неаполь"
 PROV3515_roman:0 "Алерия"
 PROV3541_roman:0 "Форум Юлиев"
 PROV3542_roman:0 "Форум Вокониев"
 PROV3545_roman:0 "Альбий Интимильский"
 PROV3546_roman:0 "Альбумингаунум"
 PROV3549_roman:0 "Генуя"
 PROV3571_roman:0 "Медиолан"
 PROV3572_roman:0 "Тицин"
 PROV3579_roman:0 "Бергом"
 PROV3581_roman:0 "Бриксия"
 PROV3582_roman:0 "Кремона"
 PROV3584_roman:0 "Верона"
 PROV3586_roman:0 "Мантуя"
 PROV3593_roman:0 "Адрия"
 PROV3594_roman:0 "Патавий"
 PROV3596_roman:0 "Викентия"
 PROV3617_roman:0 "Клавенна"
 PROV4018_roman:0 "Тергеста"
 PROV10_samnite:0 "Ирна"
 PROV123_umbrian:0 "Игувий"
 PROV177_SEL:0 "Лаодикея"
 PROV248_SEL:0 "Апамея-Мирлея"
 PROV273_SEL:0 "Стратоникея Лидийская"
 PROV772_SEL:0 "Лаодикея на Оронту"
 PROV782_SEL:0 "Апамея на Оронте"
 PROV786_SEL:0 "Лаодикея Паралос"
 PROV789_SEL:0 "Селевкия Пиерия"
 PROV790_SEL:0 "Антиохея на Оронте"
 PROV791_SEL:0 "Селевковил"
 PROV798_SEL:0 "Бероя Сирийская"
 PROV810_SEL:0 "Селевкия на Евфрате"
 PROV818_SEL:0 "Эдесса Ассирийская"
 PROV830_SEL:0 "Антиохея на Мигдонии"
 PROV844_SEL:0 "Антиохея Аравийская"
 PROV943_SEL:0 "Селевкия на Гедифонте"
 PROV1882_SEL:0 "Антиохея Саронская"
 PROV1883_SEL:0 "Антиохея-Кидн"
 PROV1889_SEL:0 "Антиохея у Пирамона"
 PROV1890_SEL:0 "Селевкия на Каликадне"
 PROV1928_SEL:0 "Антиохея-Писида"
 PROV1933_SEL:0 "Селевкия Сидера"
 PROV1936_SEL:0 "Апамея на Меандре"
 PROV1948_SEL:0 "Лаодикея Лику"
 PROV1966_SEL:0 "Селевкия на Меандре"
 PROV1980_SEL:0 "Стратоникея"
